OrderID,OrderDate,customer_name,product_name,Quantity,price_per_carton,discount,revenue,cogs,location,sales_reps,payment_method,order_status,delivery_time
22178,44917,Deprince Supermarket,100pcs in a jar,22,50400,0,1108800,924000,Lagos,Chike Obi,POS,Delivered,3
22179,44917,Ace Supermarket,100pcs in nylon,53,80000,0,4240000,3445000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
22180,44917,The Lamb Christian Bookshop,250pcs in a jar,3,51600,0,154800,129000,Osun,Afolabi Ige,Bank Transfer,Delivered,7
22181,44917,Deprince Supermarket,100pcs in a jar,5,50400,0,252000,210000,Lagos,Adeola Johnson,Bank Transfer,Delivered,3
22182,44917,Ace Supermarket,100pcs in a jar,1,50400,0,50400,42000,Lagos,Abdul Mohammed,POS,Delivered,2
22183,44917,Css Bookshop,250pcs in a jar,4,51600,0,206400,172000,Lagos,Ngozi Eze,Bank Transfer,Delivered,1
22184,44917,Real Treasure Christian Bookshop,100pcs in nylon,1,80000,0,80000,65000,Oyo,Yemi Akande,Cash,Delivered,3
22185,44917,Real Treasure Christian Bookshop,500pcs in a jar,3,51600,0,154800,129000,Oyo,Segun Adesina,Cash,Delivered,4
22186,44917,The Lamb Christian Bookshop,100pcs in a jar,4,50400,0,201600,168000,Osun,Afolabi Ige,Bank Transfer,Delivered,1
22187,44918,Bible Wonderland,100pcs in a jar,2,50400,0,100800,84000,Lagos,Chike Obi,Cash,Delivered,1
22188,44918,Bible Wonderland,500pcs in a jar,1,51600,0,51600,43000,Lagos,Chike Obi,Bank Transfer,Pending,42
22189,44918,Real Treasure Christian Bookshop,250pcs in a jar,2,51600,0,103200,86000,Oyo,Yemi Akande,Bank Transfer,Delivered,3
22190,44918,Baptist Bookshop,500pcs in a jar,4,51600,0,206400,172000,Abuja,,Cash,Delivered,5
22191,44918,The Lamb Christian Bookshop,500pcs in a jar,2,51600,15,103200,86000,Osun,Afolabi Ige,Cash,Delivered,1
22192,44918,Baptist Bookshop,100pcs in a jar,4,50400,0,201600,168000,Abuja,Ngozi Eze,Bank Transfer,Delivered,1
22193,44918,Baptist Bookshop,500pcs in a jar,2,51600,0,103200,86000,Abuja,,Bank Transfer,Delivered,1
22194,44918,Deprince Supermarket,100pcs in a jar,31,50400,0,1562400,1302000,Lagos,Adeola Johnson,POS,Delivered,3
22195,44918,Bible Wonderland,100pcs in nylon,2,80000,0,160000,130000,,,Bank Transfer,Delivered,5
22196,44918,Baptist Bookshop,100pcs in a jar,2,50400,0,100800,84000,Abuja,Abdul Mohammed,Bank Transfer,Pending,3
22197,44918,Css Bookshop,250pcs in a jar,3,51600,0,154800,129000,Lagos,Chike Obi,Cash,Delivered,3
22198,44918,Bradenburg Multichoice,100pcs in a jar,9,50400,0,453600,378000,Ogun,Tunde Ogunleye,Cash,Delivered,1
22199,44918,Bradenburg Multichoice,100pcs in a jar,432,50400,0,21772800,18144000,Ogun,Bisi Awolowo,Bank Transfer,Delivered,1
22200,44918,Bible Wonderland,100pcs in a jar,1,50400,15,50400,42000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
22201,44918,The Lamb Christian Bookshop,500pcs in a jar,1,51600,0,51600,43000,Osun,Afolabi Ige,Bank Transfer,Delivered,3
22202,44919,The Lamb Christian Bookshop,500pcs in a jar,1,51600,0,51600,43000,Osun,Afolabi Ige,Bank Transfer,Delivered,3
22203,44918,Real Treasure Christian Bookshop,500pcs in a jar,8,51600,0,412800,344000,Other,Ngozi Eze,POS,Delivered,5
22204,44918,Bradenburg Multichoice,250pcs in a jar,11,51600,0,567600,473000,Ogun,Tunde Ogunleye,Cash,Pending,1
22205,44918,Baptist Bookshop,100pcs in a jar,5,50400,0,252000,210000,Abuja,Abdul Mohammed,Cash,Delivered,1
22206,44918,Css Bookshop,100pcs in a jar,9,50400,0,453600,378000,Lagos,Adeola Johnson,POS,Delivered,4
22207,44918,Real Treasure Christian Bookshop,100pcs in nylon,3,80000,0,240000,195000,Lagos,Ngozi Eze,Bank Transfer,Delivered,2
22208,44918,Bradenburg Multichoice,250pcs in a jar,6,51600,0,309600,258000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,1
22209,44918,Deprince Supermarket,100pcs in nylon,6,80000,0,480000,390000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
22210,44918,Baptist Bookshop,250pcs in a jar,3,51600,0,154800,129000,Abuja,,POS,Delivered,1
22211,44918,Deprince Supermarket,500pcs in a jar,4,51600,0,206400,172000,Lagos,Chike Obi,Cash,Delivered,4
22212,44918,Baptist Bookshop,500pcs in a jar,2,51600,0,103200,86000,Abuja,,POS,Delivered,1
22213,44919,Baptist Bookshop,500pcs in a jar,2,51600,0,103200,86000,Abuja,,POS,Delivered,1
22214,44918,Css Bookshop,250pcs in a jar,6,51600,0,309600,258000,Lagos,Adeola Johnson,Cash,Delivered,1
22215,44918,Bible Wonderland,500pcs in a jar,2,51600,15,103200,86000,Lagos,Chike Obi,Bank Transfer,Delivered,1
22216,44918,Ace Supermarket,500pcs in a jar,8,51600,0,412800,344000,Lagos,,Bank Transfer,Delivered,1
22217,44918,Css Bookshop,100pcs in nylon,5,80000,0,400000,325000,Lagos,Funmi Adebayo,POS,Delivered,36
22218,44918,The Lamb Christian Bookshop,500pcs in a jar,3,51600,10,154800,129000,Osun,Afolabi Ige,Cash,Delivered,5
22220,44918,The Lamb Christian Bookshop,100pcs in nylon,2,80000,0,160000,130000,Osun,Afolabi Ige,POS,Delivered,8
22221,44918,Bible Wonderland,250pcs in a jar,5,51600,0,258000,215000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,5
22222,44918,Deprince Supermarket,100pcs in nylon,13,80000,0,1040000,845000,Lagos,Chike Obi,Bank Transfer,Delivered,5
22223,44918,The Lamb Christian Bookshop,100pcs in a jar,1,50400,0,50400,42000,Osun,Afolabi Ige,POS,Pending,3
22224,44919,Real Treasure Christian Bookshop,100pcs in a jar,1,50400,0,50400,42000,Oyo,Segun Adesina,Cash,Delivered,1
22225,44919,The Lamb Christian Bookshop,100pcs in a jar,2,50400,0,100800,84000,Osun,Afolabi Ige,Bank Transfer,Delivered,4
22226,44919,The Lamb Christian Bookshop,250pcs in a jar,2,51600,0,103200,86000,Osun,,Cash,Delivered,1
22227,44919,The Lamb Christian Bookshop,100pcs in a jar,3,50400,5,151200,126000,Osun,Afolabi Ige,Cash,Delivered,1
22228,44919,The Lamb Christian Bookshop,100pcs in nylon,1,80000,0,80000,65000,Osun,Afolabi Ige,Cash,Delivered,4
22229,44919,Real Treasure Christian Bookshop,500pcs in a jar,3,51600,15,154800,129000,Oyo,Segun Adesina,Bank Transfer,Delivered,3
22230,44920,Real Treasure Christian Bookshop,500pcs in a jar,3,51600,15,154800,129000,Oyo,Segun Adesina,Bank Transfer,Delivered,3
22231,44919,Real Treasure Christian Bookshop,500pcs in a jar,2,51600,0,103200,86000,Oyo,Yemi Akande,POS,Delivered,2
22232,44919,Baptist Bookshop,500pcs in a jar,3,51600,0,154800,129000,Abuja,Abdul Mohammed,POS,Delivered,9
22233,44919,Bible Wonderland,100pcs in a jar,2,50400,0,100800,84000,Lagos,Adeola Johnson,Bank Transfer,Delivered,3
22234,44919,The Lamb Christian Bookshop,500pcs in a jar,1,51600,0,51600,43000,Osun,Afolabi Ige,POS,Delivered,3
22235,44919,The Lamb Christian Bookshop,100pcs in a jar,3,50400,0,151200,126000,Osun,Abdul Mohammed,Cash,Delivered,1
22236,44919,Bible Wonderland,100pcs in nylon,2,80000,0,160000,130000,Lagos,Funmi Adebayo,POS,Delivered,1
22237,44919,Bible Wonderland,500pcs in a jar,4,51600,0,206400,172000,Lagos,Chike Obi,Bank Transfer,Delivered,1
22238,44919,Bradenburg Multichoice,250pcs in a jar,8,51600,10,412800,344000,Ogun,Bisi Awolowo,Cash,Delivered,4
22239,44919,Ace Supermarket,250pcs in a jar,39,51600,0,2012400,1677000,Lagos,Adeola Johnson,Bank Transfer,Delivered,2
22240,44919,Deprince Supermarket,100pcs in a jar,33,50400,15,1663200,1386000,Lagos,Chike Obi,POS,Delivered,3
22241,44920,Bible Wonderland,500pcs in a jar,3,51600,0,154800,129000,Lagos,Abdul Mohammed,Bank Transfer,Delivered,1
22242,44920,Bible Wonderland,100pcs in nylon,3,80000,10,240000,195000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
22243,44920,Deprince Supermarket,100pcs in nylon,4,80000,0,320000,260000,Lagos,Chike Obi,Cash,Delivered,2
22244,44920,Bible Wonderland,500pcs in a jar,4,51600,10,206400,172000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
22245,44920,The Lamb Christian Bookshop,100pcs in a jar,6,50400,0,302400,252000,Osun,Afolabi Ige,Bank Transfer,Delivered,3
22247,44920,Baptist Bookshop,250pcs in a jar,4,51600,0,206400,172000,Abuja,Abdul Mohammed,POS,Delivered,1
22248,44920,Bible Wonderland,500pcs in a jar,7,51600,0,361200,301000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,5
22249,44920,Bible Wonderland,100pcs in nylon,3,80000,0,240000,195000,Lagos,Abdul Mohammed,Cash,Delivered,2
22250,44920,The Lamb Christian Bookshop,250pcs in a jar,1,51600,0,51600,43000,Osun,Afolabi Ige,Bank Transfer,Delivered,2
22251,44920,Baptist Bookshop,500pcs in a jar,2,51600,0,103200,86000,Abuja,,Bank Transfer,Delivered,1
22252,44920,Ace Supermarket,100pcs in a jar,6,50400,0,302400,252000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,34
22253,44920,Ace Supermarket,250pcs in a jar,8,51600,0,412800,344000,Lagos,Chike Obi,Bank Transfer,Delivered,1
22254,44921,Css Bookshop,100pcs in nylon,3,80000,0,240000,195000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,1
22255,44921,Deprince Supermarket,500pcs in a jar,9,51600,0,464400,387000,Lagos,Chike Obi,POS,Delivered,3
22256,44921,Ace Supermarket,250pcs in a jar,14,51600,0,722400,602000,Lagos,Chike Obi,Cash,Delivered,1
22257,44921,Bradenburg Multichoice,500pcs in a jar,22,51600,0,1135200,946000,Ogun,Tunde Ogunleye,Cash,Delivered,2
22258,44921,Ace Supermarket,250pcs in a jar,15,51600,0,774000,645000,Lagos,Adeola Johnson,Cash,Delivered,6
22259,44921,Baptist Bookshop,100pcs in a jar,3,50400,0,151200,126000,Abuja,,Cash,Delivered,3
22260,44921,Ace Supermarket,100pcs in a jar,6,50400,0,302400,252000,Lagos,Chike Obi,Cash,Delivered,1
22261,44921,Bible Wonderland,500pcs in a jar,3,51600,0,154800,129000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,2
22262,44921,Ace Supermarket,100pcs in nylon,16,80000,0,1280000,1040000,Lagos,Ngozi Eze,Cash,Delivered,27
22263,44921,Css Bookshop,500pcs in a jar,3,51600,10,154800,129000,Lagos,Chike Obi,Cash,Delivered,2
22264,44921,Real Treasure Christian Bookshop,100pcs in a jar,2,50400,0,100800,84000,Oyo,Segun Adesina,POS,Cancelled,5
22265,44921,Bradenburg Multichoice,250pcs in a jar,5,51600,0,258000,215000,Ogun,Bisi Awolowo,Cash,Delivered,1
22266,44921,Css Bookshop,250pcs in a jar,30,51600,0,1548000,1290000,Lagos,Chike Obi,Bank Transfer,Delivered,2
22267,44921,Css Bookshop,100pcs in nylon,4,80000,0,320000,260000,Lagos,Adeola Johnson,Bank Transfer,Delivered,4
22268,44921,Deprince Supermarket,250pcs in a jar,8,51600,0,412800,344000,Lagos,Chike Obi,Bank Transfer,Delivered,1
22269,44921,Real Treasure Christian Bookshop,250pcs in a jar,2,51600,0,103200,86000,Oyo,Segun Adesina,Bank Transfer,Delivered,8
22270,44921,Baptist Bookshop,100pcs in a jar,5,50400,0,252000,210000,Abuja,,Bank Transfer,Cancelled,1
22271,44921,Deprince Supermarket,500pcs in a jar,2,51600,0,103200,86000,Lagos,Adeola Johnson,POS,Delivered,1
22272,44921,Bradenburg Multichoice,250pcs in a jar,66,51600,0,3405600,2838000,Ogun,Tunde Ogunleye,POS,Delivered,1
22273,44921,Bible Wonderland,100pcs in a jar,11,50400,0,554400,462000,Lagos,Chike Obi,Cash,Delivered,3
22274,44921,The Lamb Christian Bookshop,100pcs in a jar,3,50400,0,151200,126000,Osun,Afolabi Ige,POS,Delivered,27
22275,44921,Bradenburg Multichoice,250pcs in a jar,29,51600,0,1496400,1247000,Ogun,Tunde Ogunleye,Cash,Delivered,2
22276,44921,Baptist Bookshop,500pcs in a jar,4,51600,0,206400,172000,Abuja,Abdul Mohammed,Bank Transfer,Pending,2
22277,44921,Ace Supermarket,250pcs in a jar,24,51600,0,1238400,1032000,Lagos,Adeola Johnson,Cash,Delivered,4
22278,44921,Bible Wonderland,500pcs in a jar,6,51600,0,309600,258000,Lagos,Ngozi Eze,Credit,Pending,1
22279,44921,The Lamb Christian Bookshop,500pcs in a jar,1,51600,0,51600,43000,Osun,Afolabi Ige,Credit,Cancelled,3
22280,44921,Baptist Bookshop,500pcs in a jar,1,51600,0,51600,43000,Abuja,,Bank Transfer,Delivered,1
22281,44921,Css Bookshop,100pcs in nylon,54,80000,0,4320000,3510000,Lagos,Chike Obi,POS,Delivered,7
22282,44922,Ace Supermarket,250pcs in a jar,44,51600,0,2270400,1892000,Lagos,Chike Obi,POS,Delivered,37
22283,44922,Ace Supermarket,100pcs in a jar,26,50400,0,1310400,1092000,Lagos,Adeola Johnson,Bank Transfer,Delivered,6
22284,44922,Deprince Supermarket,500pcs in a jar,11,51600,0,567600,473000,Lagos,Funmi Adebayo,POS,Delivered,3
22285,44922,Baptist Bookshop,500pcs in a jar,2,51600,0,103200,86000,Abuja,,POS,Delivered,4
22286,44922,The Lamb Christian Bookshop,100pcs in a jar,2,50400,0,100800,84000,Osun,Afolabi Ige,Bank Transfer,Delivered,3
22287,44922,Css Bookshop,250pcs in a jar,4,51600,0,206400,172000,Lagos,,Bank Transfer,Delivered,9
22288,44922,The Lamb Christian Bookshop,250pcs in a jar,4,51600,0,206400,172000,Osun,Afolabi Ige,Bank Transfer,Delivered,3
22289,44922,Real Treasure Christian Bookshop,100pcs in a jar,1,50400,10,50400,42000,Oyo,Segun Adesina,Bank Transfer,Delivered,1
22290,44922,Bradenburg Multichoice,100pcs in nylon,4,80000,0,320000,260000,Ogun,,Bank Transfer,Delivered,3
22291,44922,Bible Wonderland,100pcs in nylon,28,80000,0,2240000,1820000,Lagos,Adeola Johnson,Bank Transfer,Delivered,3
22292,44922,Bradenburg Multichoice,100pcs in nylon,7,80000,0,560000,455000,Ogun,Bisi Awolowo,Credit,Delivered,1
22293,44922,Real Treasure Christian Bookshop,100pcs in a jar,3,50400,5,151200,126000,Oyo,Yemi Akande,Bank Transfer,Delivered,1
22294,44922,Css Bookshop,100pcs in nylon,1,80000,0,80000,65000,Lagos,,Bank Transfer,Delivered,5
22295,44922,Deprince Supermarket,250pcs in a jar,23,51600,0,1186800,989000,Lagos,Adeola Johnson,Bank Transfer,Pending,1
22296,44922,Baptist Bookshop,100pcs in a jar,2,50400,0,100800,84000,Abuja,,Bank Transfer,Delivered,1
22298,44922,Real Treasure Christian Bookshop,100pcs in nylon,9,80000,0,720000,585000,Oyo,Segun Adesina,Bank Transfer,Delivered,5
22299,44922,Deprince Supermarket,100pcs in a jar,14,50400,0,705600,588000,Lagos,Adeola Johnson,Cash,Delivered,1
22300,44922,Bible Wonderland,100pcs in a jar,2,50400,0,100800,84000,Lagos,Adeola Johnson,Cash,Delivered,3
22301,44923,Bible Wonderland,100pcs in a jar,2,50400,0,100800,84000,Lagos,Adeola Johnson,Cash,Delivered,3
22302,44922,The Lamb Christian Bookshop,500pcs in a jar,20,51600,0,1032000,860000,Osun,Afolabi Ige,Bank Transfer,Pending,6
22303,44922,Real Treasure Christian Bookshop,500pcs in a jar,3,51600,0,154800,129000,Oyo,Segun Adesina,Bank Transfer,Delivered,1
22304,44922,Baptist Bookshop,500pcs in a jar,4,51600,0,206400,172000,Abuja,Ngozi Eze,Bank Transfer,Delivered,1
22305,44922,Baptist Bookshop,250pcs in a jar,2,51600,15,103200,86000,Abuja,Ngozi Eze,Bank Transfer,Delivered,9
22306,44922,The Lamb Christian Bookshop,100pcs in a jar,3,50400,0,151200,126000,Osun,Afolabi Ige,Bank Transfer,Delivered,2
22307,44922,Css Bookshop,100pcs in nylon,4,80000,0,320000,260000,Lagos,Adeola Johnson,POS,Delivered,3
22308,44922,The Lamb Christian Bookshop,250pcs in a jar,3,51600,0,154800,129000,Osun,Afolabi Ige,Cash,Delivered,1
22309,44922,Deprince Supermarket,100pcs in a jar,90,50400,0,4536000,3780000,Lagos,Adeola Johnson,Cash,Delivered,1
22310,44922,Baptist Bookshop,500pcs in a jar,9,51600,5,464400,387000,Abuja,Ngozi Eze,POS,Delivered,1
22311,44922,Ace Supermarket,100pcs in nylon,2,80000,0,160000,130000,Lagos,Adeola Johnson,Cash,Pending,3
22312,44922,The Lamb Christian Bookshop,250pcs in a jar,5,51600,0,258000,215000,Osun,Afolabi Ige,Bank Transfer,Delivered,3
22313,44922,Bible Wonderland,100pcs in a jar,4,50400,0,201600,168000,Lagos,Chike Obi,Credit,On Hold,2
22314,44922,Css Bookshop,500pcs in a jar,3,51600,0,154800,129000,Lagos,Funmi Adebayo,Cash,Delivered,1
22315,44922,The Lamb Christian Bookshop,250pcs in a jar,3,51600,5,154800,129000,Osun,Afolabi Ige,Cash,Delivered,32
22316,44922,Bradenburg Multichoice,250pcs in a jar,23,51600,0,1186800,989000,Ogun,Bisi Awolowo,Bank Transfer,Delivered,1
22317,44922,Css Bookshop,500pcs in a jar,4,51600,15,206400,172000,Lagos,Chike Obi,Cash,Delivered,1
22318,44922,Real Treasure Christian Bookshop,500pcs in a jar,3,51600,0,154800,129000,Oyo,,Cash,Delivered,4
22319,44922,The Lamb Christian Bookshop,500pcs in a jar,4,51600,0,206400,172000,Osun,Afolabi Ige,Cash,Delivered,1
22320,44922,The Lamb Christian Bookshop,500pcs in a jar,7,51600,0,361200,301000,Osun,Ngozi Eze,Bank Transfer,Delivered,2
22321,44922,Ace Supermarket,500pcs in a jar,6,51600,0,309600,258000,Lagos,Chike Obi,POS,Delivered,1
22322,44922,Baptist Bookshop,250pcs in a jar,3,51600,0,154800,129000,Abuja,,POS,Delivered,6
22323,44922,Bradenburg Multichoice,500pcs in a jar,5,51600,0,258000,215000,Lagos,,Cash,Delivered,2
22324,44923,Deprince Supermarket,100pcs in nylon,18,80000,0,1440000,1170000,Lagos,Funmi Adebayo,Cash,On Hold,3
22325,44923,Bradenburg Multichoice,100pcs in nylon,3,80000,0,240000,195000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,6
22326,44923,The Lamb Christian Bookshop,100pcs in a jar,4,50400,0,201600,168000,Osun,Afolabi Ige,Cash,Delivered,2
22327,44923,Bible Wonderland,100pcs in nylon,20,80000,10,1600000,1300000,Lagos,Adeola Johnson,Cash,Delivered,1
22328,44923,Bible Wonderland,250pcs in a jar,5,51600,0,258000,215000,Lagos,Funmi Adebayo,POS,Delivered,32
22329,44923,Baptist Bookshop,100pcs in a jar,5,50400,0,252000,210000,Abuja,Ngozi Eze,Bank Transfer,Delivered,2
22330,44923,Real Treasure Christian Bookshop,100pcs in a jar,2,50400,15,100800,84000,Oyo,Segun Adesina,Bank Transfer,Delivered,1
22331,44923,Baptist Bookshop,100pcs in a jar,1,50400,0,50400,42000,Abuja,,Cash,Delivered,2
22332,44923,The Lamb Christian Bookshop,100pcs in nylon,5,80000,0,400000,325000,Osun,Afolabi Ige,Cash,Delivered,11
22333,44923,The Lamb Christian Bookshop,500pcs in a jar,3,51600,0,154800,129000,Osun,Afolabi Ige,Bank Transfer,Delivered,4
22334,44923,Bible Wonderland,500pcs in a jar,1,51600,0,51600,43000,Lagos,Chike Obi,Bank Transfer,Pending,5
22335,44923,Bradenburg Multichoice,100pcs in nylon,23,80000,0,1840000,1495000,Ogun,Bisi Awolowo,Bank Transfer,Delivered,1
22336,44923,Deprince Supermarket,250pcs in a jar,17,51600,10,877200,731000,Lagos,Chike Obi,Bank Transfer,Delivered,1
22337,44923,Bradenburg Multichoice,100pcs in a jar,9,50400,0,453600,378000,Ogun,Bisi Awolowo,Bank Transfer,Delivered,5
22338,44923,Ace Supermarket,100pcs in a jar,25,50400,0,1260000,1050000,Lagos,Adeola Johnson,Bank Transfer,Delivered,2
22339,44923,Real Treasure Christian Bookshop,100pcs in a jar,5,50400,0,252000,210000,Oyo,Abdul Mohammed,Cash,Delivered,5
22340,44923,Bible Wonderland,250pcs in a jar,2,51600,0,103200,86000,Lagos,Chike Obi,Bank Transfer,Delivered,2
22341,44923,Real Treasure Christian Bookshop,500pcs in a jar,1,51600,0,51600,43000,Oyo,Segun Adesina,Bank Transfer,Delivered,2
22342,44923,Deprince Supermarket,100pcs in nylon,20,80000,0,1600000,1300000,Lagos,Funmi Adebayo,POS,Delivered,5
22343,44923,Deprince Supermarket,100pcs in a jar,15,50400,0,756000,630000,Lagos,Adeola Johnson,Cash,Cancelled,1
22344,44923,Bible Wonderland,500pcs in a jar,3,51600,0,154800,129000,Lagos,Chike Obi,Cash,Delivered,1
22345,44923,Bible Wonderland,100pcs in a jar,3,50400,10,151200,126000,Lagos,Chike Obi,Bank Transfer,Cancelled,2
22346,44923,Bradenburg Multichoice,250pcs in a jar,23,51600,0,1186800,989000,Ogun,Bisi Awolowo,Bank Transfer,Delivered,1
22347,44923,Baptist Bookshop,100pcs in a jar,2,50400,15,100800,84000,Abuja,Abdul Mohammed,Bank Transfer,Delivered,6
22348,44923,Real Treasure Christian Bookshop,500pcs in a jar,7,51600,0,361200,301000,Oyo,Yemi Akande,Bank Transfer,Delivered,1
22349,44923,Real Treasure Christian Bookshop,100pcs in a jar,2,50400,0,100800,84000,Oyo,Segun Adesina,Credit,Pending,1
22350,44923,Real Treasure Christian Bookshop,250pcs in a jar,2,51600,0,103200,86000,Oyo,Yemi Akande,Cash,Delivered,5
22351,44923,Bible Wonderland,250pcs in a jar,3,51600,0,154800,129000,Lagos,Funmi Adebayo,POS,Delivered,4
22352,44923,Ace Supermarket,500pcs in a jar,16,51600,0,825600,688000,Lagos,Chike Obi,Cash,Delivered,3
22353,44923,Deprince Supermarket,100pcs in nylon,17,80000,0,1360000,1105000,Lagos,Funmi Adebayo,Cash,Delivered,1
22354,44923,The Lamb Christian Bookshop,500pcs in a jar,2,51600,0,103200,86000,Osun,Afolabi Ige,Cash,Delivered,2
22355,44923,Bible Wonderland,250pcs in a jar,2,51600,0,103200,86000,Lagos,Ngozi Eze,Bank Transfer,Delivered,3
22356,44923,Css Bookshop,100pcs in nylon,2,80000,0,160000,130000,Lagos,Chike Obi,Bank Transfer,Pending,1
22357,44923,The Lamb Christian Bookshop,500pcs in a jar,10,51600,0,516000,430000,Osun,Afolabi Ige,Bank Transfer,Delivered,1
22358,44923,Ace Supermarket,100pcs in a jar,9,50400,15,453600,378000,Lagos,Funmi Adebayo,Cash,Pending,1
22359,44923,Real Treasure Christian Bookshop,250pcs in a jar,3,51600,0,154800,129000,Oyo,Yemi Akande,Bank Transfer,Cancelled,1
22360,44923,Css Bookshop,100pcs in nylon,4,80000,0,320000,260000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,5
22361,44923,Bradenburg Multichoice,100pcs in a jar,10,50400,0,504000,420000,Ogun,Bisi Awolowo,Cash,Delivered,1
22362,44924,Deprince Supermarket,250pcs in a jar,15,51600,0,774000,645000,Lagos,Adeola Johnson,POS,Delivered,5
22363,44924,Bradenburg Multichoice,250pcs in a jar,40,51600,0,2064000,1720000,Ogun,Bisi Awolowo,Credit,Delivered,3
22364,44924,Deprince Supermarket,100pcs in a jar,9,50400,0,453600,378000,Lagos,Funmi Adebayo,Cash,Delivered,7
22365,44924,Bradenburg Multichoice,500pcs in a jar,83,51600,0,4282800,3569000,Ogun,Tunde Ogunleye,Cash,Delivered,3
22366,44924,Baptist Bookshop,250pcs in a jar,5,51600,0,258000,215000,Abuja,,Credit,Delivered,2
22367,44924,The Lamb Christian Bookshop,100pcs in a jar,2,50400,15,100800,84000,Osun,Afolabi Ige,Cash,Delivered,25
22368,44924,Baptist Bookshop,100pcs in nylon,7,80000,0,560000,455000,Abuja,,POS,Delivered,6
22369,44924,Bradenburg Multichoice,100pcs in a jar,19,50400,0,957600,798000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,3
22370,44924,Ace Supermarket,250pcs in a jar,21,51600,0,1083600,903000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,6
22371,44924,Baptist Bookshop,250pcs in a jar,4,51600,0,206400,172000,Abuja,Abdul Mohammed,POS,Pending,6
22372,44924,The Lamb Christian Bookshop,250pcs in a jar,3,51600,0,154800,129000,Other,Abdul Mohammed,Cash,Delivered,1
22373,44924,Bradenburg Multichoice,250pcs in a jar,8,51600,15,412800,344000,Ogun,Bisi Awolowo,POS,Delivered,1
22374,44924,Deprince Supermarket,250pcs in a jar,6,51600,0,309600,258000,Lagos,Adeola Johnson,Bank Transfer,Delivered,3
22375,44924,Bible Wonderland,100pcs in a jar,6,50400,0,302400,252000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
22376,44924,Baptist Bookshop,250pcs in a jar,2,51600,5,103200,86000,Abuja,Ngozi Eze,Cash,Delivered,2
22377,44924,Bible Wonderland,100pcs in nylon,6,80000,0,480000,390000,Lagos,Funmi Adebayo,Bank Transfer,Delivered,4
22378,44924,Bradenburg Multichoice,250pcs in a jar,19,51600,0,980400,817000,Ogun,,Bank Transfer,Delivered,2
22379,44924,Ace Supermarket,100pcs in a jar,7,50400,0,352800,294000,Lagos,Chike Obi,POS,Delivered,1
22380,44924,Ace Supermarket,250pcs in a jar,33,51600,0,1702800,1419000,Lagos,Funmi Adebayo,Cash,Delivered,1
22381,44924,Real Treasure Christian Bookshop,250pcs in a jar,2,51600,0,103200,86000,Oyo,Segun Adesina,POS,On Hold,4
22382,44924,Deprince Supermarket,100pcs in a jar,19,50400,0,957600,798000,Lagos,Funmi Adebayo,POS,Delivered,3
22383,44924,Baptist Bookshop,500pcs in a jar,1,51600,0,51600,43000,Abuja,,Bank Transfer,Delivered,5
22384,44924,Bible Wonderland,100pcs in a jar,3,50400,0,151200,126000,Lagos,Chike Obi,Bank Transfer,Delivered,3
22385,44924,Css Bookshop,100pcs in a jar,3,50400,0,151200,126000,Lagos,Adeola Johnson,Cash,Delivered,2
22386,44924,Bradenburg Multichoice,100pcs in a jar,7,50400,0,352800,294000,Ogun,Tunde Ogunleye,Bank Transfer,Delivered,1
22387,44924,Css Bookshop,250pcs in a jar,1,51600,0,51600,43000,Lagos,Adeola Johnson,Bank Transfer,Delivered,1
22388,44925,Deprince Supermarket,100pcs in a jar,10,50400,0,504000,420000,Lagos,Chike Obi,Cash,Delivered,3
22389,44925,Bible Wonderland,100pcs in nylon,11,80000,0,880000,715000,Lagos,Funmi Adebayo,Bank Transfer,Pending,2
22391,44925,Ace Supermarket,500pcs in a jar,5,51600,5,258000,215000,Lagos,Abdul Mohammed,Bank Transfer,Delivered,1
22392,44925,The Lamb Christian Bookshop,100pcs in nylon,3,80000,15,240000,195000,Osun,Afolabi Ige,Cash,Delivered,3
22393,44925,Ace Supermarket,500pcs in a jar,19,51600,0,980400,817000,Lagos,Funmi Adebayo,POS,Delivered,2
22394,44925,Baptist Bookshop,500pcs in a jar,2,51600,0,103200,86000,Abuja,Abdul Mohammed,Credit,Delivered,2
22395,44925,Bradenburg Multichoice,250pcs in a jar,5,51600,0,258000,215000,Ogun,Ngozi Eze,Bank Transfer,Delivered,4
22396,44925,Baptist Bookshop,100pcs in nylon,3,80000,0,240000,195000,Abuja,Abdul Mohammed,POS,Delivered,5
